_id,premium ship amount
1036431351,2
1036431366,1
1036431451,0
1036431730,2
1036432062,20
1036432576,1
1036433643,1
1036433777,12
1036433895,5
1036434144,3
1036434380,2
1036434695,0
1036434794,1
1036435273,5
1036435420,5
1036435644,1
1036435939,7
1036436162,6
1036436859,1
1036437096,7
1036437173,14
1036437590,3
1036437897,5
1036438175,9
1036438261,2
1036438287,2
1036438394,8
1036438731,2
1036438757,2
1036439246,8
1036439594,5
1036439907,7
1036440114,8
1036440276,2
1036440531,1
1036440604,49
1036440646,7
1036441170,1
1036441236,2
1036441817,16
1036442638,2
1036442647,0
1036444800,2
1036445231,11
1036445987,8
1036446201,6
1036448380,0
1036448888,5
1036449123,2
1036449767,1
1036450428,15
1036450791,2
1036452075,2
1036452225,8
1036452571,9
1036452618,2
1036453668,2
1036454820,9
1036455405,4
1036455993,6
1036456033,2
1036456401,5
1036456794,4
1036457136,7
1036457459,2
1036458028,1
1036458512,3
1036458818,7
1036458951,5
1036458993,4
1036459517,3
1036459644,15
1036459773,11
1036460315,3
1036460436,1
1036461149,0
1036462683,0
1036463426,7
1036463976,0
1036464047,6
1036464944,2
1036464998,2
1036465346,4
1036467177,5
1036467184,10
1036467270,5
1036467359,0
1036467851,10
1036468266,9
1036470012,11
1036470058,3
1036471196,1
1036471801,3
1036472297,7
1036473280,5
1036473287,19
1036473994,2
1036474059,7
1036475068,1
1036475928,1
1036475956,4
1036476055,8
1036476277,0
1036476884,3
1036476917,3
1036476956,1
1036477452,0
1036477556,12
1036477910,7
1036478338,2
1036478342,0
1036478641,2
1036478667,1
1036479364,5
1036479626,8
1036481097,10
1036481886,3
1036482228,9
1036484053,5
1036484176,1
1036484259,4
1036484433,1
1036484502,1
1036484910,1
1036485070,6
1036485162,0
1036485323,4
1036485498,5
1036486254,17
1036486471,9
1036487341,7
1036487418,0
1036487620,6
1036487856,5
1036488254,1
1036488676,3
1036490008,3
1036490297,1
1036491123,2
1036492535,0
1036492624,2
1036493203,12
1036493584,3
1036493617,1
1036493974,2
1036495517,3
1036495806,3
1036496454,8
1036497013,4
1036497171,9
1036498141,1
1036498265,3
1036498482,11
1036498585,0
1036499411,25
1036500503,15
1036501359,1
1036501369,1
1036501559,2
1036501978,2
1036502030,5
1036502345,1
1036502483,0
1036503178,6
1036504396,1
1036504429,2
1036504646,3
1036504819,15
1036505432,9
1036506436,1
1036506489,2
1036506510,10
1036506518,6
1036506581,5
1036506625,1
1036506953,1
1036508291,1
1036508726,4
1036508995,3
1036509229,3
1036509585,7
1036510047,8
1036510682,1
1036510748,2
1036510863,6
1036510920,9
1036511026,1
1036511237,2
1036512860,2
1036513720,8
1036514861,1
1036515018,5
1036515153,3
1036516041,2
1036517194,7
1036518141,1
1036518446,0
1036518862,4
1036519348,1
1036520398,1
1036520822,3
1036520986,13
1036521029,6
1036521411,2
1036522658,2
1036522824,5
1036523129,2
1036523428,11
1036523720,1
1036524192,3
1036524464,2
1036525563,6
1036526402,4
1036527112,0
1036527542,3
1036527829,2
1036528430,6
1036528530,9
1036529319,9
1036529482,3
1036529851,5
1036531125,5
1036531618,1
1036531748,1
1036531838,10
1036531930,2
1036532131,5
1036532495,3
1036532562,3
1036532742,16
1036533165,9
1036533576,3
1036534066,1
1036534402,3
1036535575,9
1036535827,0
1036536163,5
1036536229,6
1036537612,5
1036537752,1
1036539756,2
1036540005,8
1036540902,2
1036541138,3
1036541193,9
1036541363,0
1036541752,2
1036542406,1
1036542664,1
1036543321,2
1036543710,2
1036544550,46
1036544793,5
1036544844,1
1036545387,3
1036545614,0
1036545721,4
1036546382,6
1036546986,2
1036547253,2
1036547819,7
1036547920,6
1036548725,7
1036548734,3
1036550008,8
1036550733,7
1036550774,5
1036551239,1
1036551340,0
1036551851,6
1036552225,0
1036552702,10
1036552827,4
1036554298,17
1036554401,1
1036554411,13
1036554595,1
1036555107,7
1036555133,4
1036555680,4
1036557387,5
1036557721,3
1036558644,1
1036559564,4
1036559725,3
1036560637,1
1036560738,4
1036560872,1
1036562590,2
1036562631,1
1036563239,2
1036563765,3
1036563903,3
1036564048,1
1036564277,1
1036564989,2
1036565649,1
1036566238,4
1036566310,2
1036566573,2
1036567124,3
1036567154,10
1036568150,10
1036569625,1
1036569631,1
1036570608,3
1036571230,3
1036571231,4
1036571487,3
1036571707,5
1036571719,6
1036572852,4
1036573048,0
1036573857,7
1036574226,7
1036574578,7
1036574663,2
1036574829,5
1036575593,3
1036575843,3
1036577176,5
1036577284,5
1036577669,2
1036578739,9
1036579190,4
1036579393,11
1036579446,2
1036580089,1
1036580267,9
1036580348,2
1036580515,1
1036580624,5
1036581330,5
1036581772,7
1036581786,4
1036583734,2
1036584319,6
1036584419,1
1036584718,3
1036584754,9
1036585066,0
1036585080,5
1036585262,4
1036585326,2
1036585398,9
1036585519,9
1036585767,0
1036585827,9
1036586573,5
1036586625,9
1036588311,2
1036588606,3
1036589408,1
1036589586,4
1036589838,0
1036590174,10
1036590469,6
1036590576,30
1036590633,12
1036591433,1
1036592688,1
1036593247,5
1036593987,2
1036595283,3
1036595315,9
1036595406,9
1036595905,3
1036596018,1
1036596793,10
1036596845,1
1036597088,3
1036597628,1
1036598779,7
1036599078,1
1036599324,4
1036599460,2
1036599717,10
1036599811,1
1036600046,3
1036602628,6
1036604965,6
1036605098,8
1036605384,2
1036606692,4
1036606968,1
1036607197,0
1036609377,1
1036609895,3
1036609899,6
1036610748,3
1036611125,8
1036612459,10
1036612700,10
1036613813,2
1036614115,0
1036614206,4
1036614355,8
1036614829,3
1036617851,5
1036619318,8
1036619325,2
1036619931,2
1036620011,6
1036620735,5
1036621102,8
1036621293,6
1036621516,6
1036621632,8
1036621677,2
1036622841,10
1036622854,1
1036623089,4
1036624273,8
1036624355,1
1036624657,7
1036624883,6
1036625054,2
1036625592,1
1036626147,0
1036626180,0
1036626192,0
1036626293,0
1036627076,9
1036627502,3
1036628055,4
1036628547,2
1036628773,1
1036628840,17
1036629653,8
1036629790,5
1036630463,4
1036630658,1
1036631087,1
1036631354,0
1036632343,1
1036632527,3
1036632847,3
1036634199,1
1036634225,0
1036634355,0
1036634558,87
1036634746,1
1036634756,2
1036635873,7
1036636136,7
1036636772,1
1036638114,2
1036638651,5
1036641361,1
1036641383,2
1036642971,2
1036643510,3
1036643601,5
1036643786,1
1036643940,4
1036644033,11
1036644111,8
1036644170,11
1036644217,3
1036644330,0
1036644510,15
1036644673,5
1036644722,5
1036645063,0
1036645167,0
1036645682,1
1036646021,1
1036646218,6
1036646603,0
1036648118,1
1036648204,4
1036648305,3
1036648731,10
1036649056,2
1036649119,1
1036649404,2
1036649812,4
1036650275,3
1036650419,0
1036650919,5
1036651524,1
1036652068,13
1036652381,3
1036652552,1
1036652588,3
1036654147,0
1036655474,3
1036657240,15
1036658214,7
1036658327,0
1036658459,3
1036658505,13
1036658796,5
1036658804,3
1036659008,5
1036659286,1
1036659567,1
1036660238,1
1036660392,5
1036661191,8
1036661215,0
1036661301,0
1036662003,6
1036663223,1
1036665139,2
1036665540,0
1036665762,6
1036668169,3
1036668218,1
1036668934,1
1036669268,7
1036669950,2
1036670489,3
1036670755,3
1036671010,0
1036671281,11
1036671457,1
1036671704,6
1036673007,13
1036673111,0
1036673340,2
1036673458,6
1036673519,4
1036673899,15
1036674152,1
1036674326,2
1036674497,2
1036675664,0
1036676256,5
1036676537,4
1036677534,6
1036679694,2
1036679893,0
1036680087,0
1036680891,1
1036681414,2
1036683113,1
1036683212,1
1036683677,8
1036684493,1
1036684541,16
1036685741,3
1036686089,11
1036686639,0
1036686921,3
1036687828,0
1036688210,2
1036688499,4
1036689617,6
1036689831,7
1036692721,0
1036693983,0
1036695576,6
1036696227,11
1036696442,12
1036696964,10
1036697505,0
1036697603,1
1036701450,25
1036702721,0
1036703051,19
1036704542,1
1036707027,17
1036707855,6
1036712173,10
1036712903,3
1036713722,0
1036714644,34
1036715347,1
1036716200,3
1036716611,10
1036716803,14
1036717929,2
1036718225,4
1036718680,1
1036719092,1
1036719421,1
1036719840,1
1036721156,23
1036721519,13
1036722046,9
1036722502,1
1036722873,2
1036723080,6
1036723935,4
1036724351,6
1036724407,62
1036725082,2
1036725151,3
1036725642,1
1036726374,5
1036726445,4
1036726726,0
1036729141,12
1036729556,3
1036729892,4
1036730160,11
1036730276,1
1036730574,3
1036730734,2
1036730994,4
1036731286,0
1036731429,4
1036733163,2
1036733499,8
1036733793,2
1036734417,3
1036734603,7
1036734692,4
1036735055,13
1036735107,1
1036735108,0
1036735471,7
1036735828,3
1036736470,4
1036737172,1
1036737610,10
1036738126,2
1036738351,7
1036740932,1
1036741207,4
1036742072,3
1036742784,6
1036745805,1
1036746016,9
1036746153,1
1036747665,0
1036747896,2
1036748268,6
1036748277,17
1036749286,12
1036749901,3
1036749970,3
1036750110,3
1036750318,2
1036750348,8
1036750718,1
1036751230,18
1036751414,4
1036751441,0
1036754644,1
1036756189,18
1036757993,4
1036758280,1
1036758470,2
1036758492,0
1036758570,2
1036760441,4
1036760650,5
1036761132,6
1036761518,0
1036762991,4
1036763022,0
1036764025,18
1036764437,9
1036765110,7
1036765287,4
1036765593,2
1036765678,2
1036765868,1
1036765894,2
1036765972,5
1036766095,2
1036766209,10
1036766547,2
1036766684,1
1036766936,1
1036767050,0
1036769514,1
1036769769,2
1036769972,1
1036771559,3
1036772706,3
1036772871,2
1036773438,3
1036774862,3
1036775485,0
1036775617,3
1036777205,4
1036777583,0
1036778157,5
1036780085,8
1036781256,3
1036781683,0
1036781882,0
1036782195,2
1036782674,3
1036784048,1
1036784199,1
1036784609,0
1036785154,10
1036785344,2
1036785649,1
1036785665,4
1036785773,3
1036786778,7
1036787195,1
1036788092,4
1036788144,12
1036789036,6
1036790053,9
1036790327,7
1036790463,3
1036790770,7
1036790913,0
1036791198,4
1036791805,1
1036793154,5
1036793172,1
1036793776,11
1036793939,42
1036793957,37
1036793966,34
1036793991,35
1036794013,33
1036794027,25
1036794610,9
1036794691,3
1036794885,4
1036794909,10
1036795477,1
1036795534,1
1036796475,1
1036797090,6
1036797253,7
1036797500,0
1036798740,2
1036798900,2
1036798966,0
1036799229,4
1036799959,5
1036800009,5
1036800040,5
1036800351,7
1036800519,36
1036800718,2
1036800915,3
1036801128,1
1036801633,10
1036803158,16
1036804334,1
1036804452,10
1036804645,5
1036804882,3
1036805172,6
1036805174,3
1036807224,1
1036807271,2
1036807986,22
1036808616,0
1036808932,5
1036809918,11
1036810501,2
1036811119,2
1036811926,1
1036812704,1
1036813531,17
1036814365,0
1036814421,4
1036814454,5
1036815018,1
1036815081,6
1036815153,1
1036815200,2
1036815796,2
1036816545,2
1036817644,1
1036818029,7
1036818163,7
1036818529,15
1036819919,3
1036820632,9
1036821134,0
1036821577,10
1036824887,2
1036825751,2
1036826097,6
1036826648,1
1036826883,5
1036826922,9
1036827298,3
1036827345,4
1036829068,2
1036829220,2
1036831389,1
1036832664,11
1036832817,9
1036833342,2
1036833782,6
1036833854,2
1036834326,0
1036834514,3
1036834567,12
1036834809,4
1036834856,7
1036835016,0
1036835111,0
1036836580,2
1036836732,4
1036837101,3
1036837168,4
1036837325,7
1036837619,3
1036838232,19
1036838619,0
1036839078,7
1036839398,0
1036839818,3
1036840209,0
1036840987,2
1036841747,6
1036842330,0
1036842845,1
1036843006,0
1036843064,3
1036843479,13
1036844599,0
1036844857,2
1036844939,5
1036845175,2
1036845224,1
1036845874,6
1036846162,13
1036846740,3
1036846776,1
1036847318,2
1036847639,2
1036848156,2
1036848644,3
1036849381,8
1036849408,3
1036849433,11
1036851019,3
1036851230,6
1036851308,2
1036851560,11
1036852925,3
1036854123,2
1036854961,2
1036855645,7
1036856455,12
1036858140,5
1036858656,3
1036859536,1
1036859552,2
1036860429,8
1036862920,2
1036863020,2
1036864136,6
1036864679,11
1036866910,2
1036867489,4
1036867561,9
1036867767,9
1036867777,9
1036867876,2
1036867988,15
1036868412,2
1036869443,5
1036869545,7
1036869623,2
1036869716,2
1036869857,9
1036869967,8
1036870460,7
1036873103,1
1036874616,12
1036874843,2
1036875493,1
1036875889,1
1036876281,1
1036876983,3
1036877102,3
1036877482,2
1036877551,8
1036877668,7
1036878027,4
1036879136,2
1036879373,6
1036880389,1
1036882219,0
1036884583,3
1036886815,2
1036889679,3
1036889882,6
1036890790,2
1036891087,4
1036891626,0
1036895032,0
1036897796,4
1036898752,1
1036898861,2
1036899404,8
1036899471,3
1036899643,2
1036899908,3
1036902016,3
1036902114,3
1036903881,3
1036904468,2
1036904470,6
1036905532,1
1036905592,12
1036905975,7
1036907881,3
1036908072,5
1036908744,1
1036909368,7
1036909947,6
1036910138,9
1036911054,9
1036911281,4
1036911374,13
1036912523,2
1036914272,2
1036914294,1
1036914642,9
1036915104,3
1036917949,0
1036918617,1
1036918704,1
1036919234,2
1036920122,2
1036920745,3
1036921444,0
1036921623,20
1036922245,3
1036922353,2
1036922990,1
1036923264,1
1036924046,1
1036925617,0
1036930578,2
1036931229,1
1036932593,3
1036934846,0
1036935436,0
1036937181,0
1036937316,3
1036939395,6
1036941272,5
1036941392,13
1036941495,6
1036942485,2
1036943097,1
1036943200,11
1036943344,2
1036943414,2
1036945513,2
1036946039,1
1036946491,2
1036946691,2
1036947347,1
1036948539,4
1036948789,2
1036949499,2
1036950310,5
1036950848,6
1036951853,1
1036953260,10
1036953633,0
1036954612,5
1036956270,8
1036956630,4
1036956858,0
1036957192,5
1036957928,15
1036958269,8
1036958378,3
1036958651,2
1036958945,5
1036959280,6
1036959420,17
1036959691,5
1036959762,0
1036960572,1
1036960998,3
1036962696,6
1036964977,3
1036966233,1
1036967301,3
1036968162,26
1036968896,1
1036971081,9
1036971953,2
1036973090,7
1036973469,12
1036973721,5
1036974135,7
1036977522,3
1036979064,6
1036980221,1
1036980884,1
1036981482,1
1036981608,3
1036982123,7
1036982309,7
1036983123,7
1036984607,12
1036987445,11
1036987518,4
1036987686,7
1036987946,0
1036989130,6
1036989523,7
1036990787,3
1036992392,0
1036993822,9
1036994263,1
1036997583,14
1036997602,0
1036998923,9
1037000300,7
1037000516,1
1037000571,1
1037000633,3
1037000764,4
1037000770,3
1037001022,2
1037003488,2
1037004163,6
1037004619,8
1037004769,1
1037004953,4
1037008172,2
1037008392,5
1037009414,1
1037009503,3
1037011474,6
1037011964,3
1037012552,3
1037014045,1
1037014169,1
1037014173,0
1037015220,5
1037016735,6
1037016807,1
1037016828,8
1037018313,4
1037018952,0
1037020268,2
1037020497,0
1037022931,5
1037024865,3
1037025297,4
1037026327,10
1037026928,7
1037028879,2
1037029049,1
1037031216,2
1037032927,6
1037033249,1
1037033479,4
1037034297,4
1037034306,4
1037035393,1
1037035648,3
1037036241,7
1037040273,0
1037040391,4
1037042230,5
1037045161,17
1037046466,4
1037046490,6
1037047037,5
1037047152,3
1037048171,0
1037048934,1
1037049662,0
1037050137,3
1037051001,0
1037051222,4
1037051359,5
1037051751,0
1037051948,2
1037052229,4
1037054353,49
1037056560,3
1037058326,22
1037061210,4
1037061757,5
1037062262,9
1037062417,1
1037062594,5
1037062819,2
1037063739,4
1037065353,2
1037065455,5
1037065482,1
1037067104,2
1037067166,3
1037068963,9
1037069362,1
1037069859,4
1037070373,2
1037070574,3
1037072725,4
1037072775,2
1037073367,0
1037074956,1
1037075844,6
1037077263,3
1037078061,5
1037078285,1
1037078883,7
1037079121,1
1037079189,0
1037079866,1
1037080754,2
1037082044,12
1037082065,7
1037083245,12
1037085174,2
1037089837,3
1037090186,8
1037090473,0
1037090524,10
1037090719,5
1037091664,2
1037091839,7
1037091870,4
1037092292,5
1037092437,8
1037092473,4
1037092991,7
1037093161,4
1037093459,2
1037094971,0
1037095249,0
1037095608,0
1037097454,5
1037097616,1
1037097919,2
1037098285,9
1037098594,1
1037099748,1
1037100571,9
1037101563,1
1037101666,2
1037101796,1
1037102001,23
1037102106,3
1037102112,9
1037103224,7
1037103378,3
1037103519,3
1037105999,1
1037106114,1
1037107442,2
1037107523,5
1037108493,0
1037109491,5
1037109686,7
1037110652,2
1037112463,4
1037112734,1
1037113222,4
1037113917,6
1037114200,1
1037114262,1
1037114349,2
1037114593,5
1037115522,5
1037117045,13
1037118349,74
1037119399,4
1037120297,1
1037120939,2
1037121132,3
1037121844,5
1037122214,1
1037122622,2
1037123741,51
1037124282,1
1037124378,4
1037124761,2
1037125640,4
1037126063,8
1037126091,9
1037126716,3
1037127036,0
1037128012,4
1037128245,0
1037129185,1
1037130066,6
1037131139,4
1037131608,2
1037133064,2
1037133128,4
1037133671,1
1037134743,6
1037135027,0
1037135698,1
1037135939,2
1037136418,1
1037136485,13
1037138614,4
1037139215,4
1037139292,1
1037140124,6
1037140183,3
1037140904,3
1037142557,6
1037143351,14
1037143534,2
1037143628,4
1037145586,2
1037147489,60
1037148420,2
1037150519,2
1037152581,7
1037153345,7
1037153804,3
1037154566,0
1037154646,3
1037155814,5
1037159952,1
1037160749,1
1037161259,3
1037161563,1
1037163974,5
1037164741,1
1037167022,7
1037167731,1
1037167980,6
1037169024,1
1037169471,8
1037169620,1
1037169741,3
1037170119,2
1037170122,0
1037170878,3
1037172160,7
1037173683,1
1037178031,0
1037178416,1
1037181265,3
1037181484,2
1037182544,1
1037188659,3
1037190955,13
1037193226,2
1037193456,4
1037194307,8
1037195478,3
1037196498,3
1037196772,11
1037197410,8
1037197860,5
1037198097,1
1037198722,4
1037200746,1
1037201107,3
1037201429,7
1037202051,3
1037202088,3
1037203605,4
1037206340,8
1037206657,4
1037207456,1
1037207926,4
1037208153,4
1037209246,11
1037209766,4
1037212176,4
1037212212,4
1037213018,2
1037214711,1
1037215012,3
1037221150,0
1037221314,3
1037222322,3
1037223066,2
1037224991,1
1037225002,1
1037225585,2
1037225864,1
1037229804,2
1037233336,6
1037236425,1
1037237016,2
1037237375,6
1037237815,3
1037239363,1
1037239746,2
1037240840,6
1037240865,8
1037243845,4
1037245388,5
1037245861,3
1037246912,3
1037247952,2
1037248338,6
1037248452,33
1037249588,3
1037253020,5
1037253362,8
1037255502,1
1037255603,7
1037256218,11
1037260749,1
1037269479,0
1037271131,11
1037272944,4
1037273627,2
1037273674,3
1037274185,3
1037274615,5
1037274976,1
1037275448,2
1037276729,4
1037278083,1
1037278609,8
1037280128,2
1037281010,5
1037282763,21
1037282960,4
1037284626,4
1037285769,9
1037286032,8
1037286340,31
1037287198,14
1037290875,3
1037291295,5
1037294963,10
1037296538,14
1037296625,1
1037297025,0
1037298538,5
1037300979,11
1037301332,7
1037301538,3
1037302180,2
1037302235,4
1037303649,7
1037304287,1
1037305610,4
1037306995,4
1037308147,7
1037309232,5
1037309378,0
1037309619,23
1037309958,9
1037310082,9
1037310160,4
1037313661,1
1037314058,3
1037315479,2
1037315936,4
1037315996,1
1037316339,17
1037317752,23
1037318397,12
1037318531,3
1037318926,2
1037319253,1
1037319270,12
1037322941,5
1037323586,1
1037325109,2
1037325992,1
1037327330,6
1037329364,3
1037331670,0
1037332524,5
1037332695,3
1037333027,2
1037333112,1
1037333179,5
1037333497,2
1037333645,17
1037333946,3
1037334371,5
1037334497,2
1037334803,0
1037335083,8
1037335468,0
1037338029,2
1037338987,2
1037340605,2
1037342662,4
1037343359,10
1037344023,14
1037344313,0
1037345052,8
1037346472,3
1037346890,7
1037347393,1
1037347818,1
1037347945,1
1037348805,7
1037350211,1
1037351155,3
1037352772,1
1037354010,6
1037354765,0
1037355383,0
1037355922,2
1037357627,0
1037358576,4
1037359886,3
1037364979,1
1037366406,14
1037371273,6
1037371295,2
1037371928,3
1037372557,2
1037372620,4
1037373346,1
1037373664,3
1037374087,4
1037374592,15
1037378319,3
1037380422,0
1037386067,2
1037387552,2
1037387697,5
1037388486,1
1037388489,1
1037389175,5
1037390131,1
